id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
https://openalex.org/A5056241246,John Foster,https://api.openalex.org/works?filter=author.id:A5056241246,47,385,7021,US
https://openalex.org/A5056480595,Martien J. Kas,https://api.openalex.org/works?filter=author.id:A5056480595,59,382,13752,NL
https://openalex.org/A5056376686,Alessandro Moschitti,https://api.openalex.org/works?filter=author.id:A5056376686,48,359,10519,US
https://openalex.org/A5056256317,Frank Rudzicz,https://api.openalex.org/works?filter=author.id:A5056256317,39,347,6115,CA
https://openalex.org/A5056484904,Iraklis Varlamis,https://api.openalex.org/works?filter=author.id:A5056484904,33,333,4655,GR
https://openalex.org/A5056372307,Sarah Wordsworth,https://api.openalex.org/works?filter=author.id:A5056372307,49,244,9548,GB
https://openalex.org/A5056445515,David Grabli,https://api.openalex.org/works?filter=author.id:A5056445515,50,204,7438,FR
https://openalex.org/A5056360019,George V. Moustakides,https://api.openalex.org/works?filter=author.id:A5056360019,33,190,4190,GR
https://openalex.org/A5056248802,Jamie O. Lo,https://api.openalex.org/works?filter=author.id:A5056248802,28,167,3127,US
https://openalex.org/A5056278561,Nicky Best,https://api.openalex.org/works?filter=author.id:A5056278561,47,167,19013,GB
https://openalex.org/A5056414039,Jie Liang,https://api.openalex.org/works?filter=author.id:A5056414039,19,126,1284,AU
https://openalex.org/A5056371148,Michael Tomz,https://api.openalex.org/works?filter=author.id:A5056371148,36,122,10963,US
https://openalex.org/A5056237244,Bruce Cronin,https://api.openalex.org/works?filter=author.id:A5056237244,17,116,1330,GB
https://openalex.org/A5056431233,Jin‐Lei Wu,https://api.openalex.org/works?filter=author.id:A5056431233,22,108,1248,CN
https://openalex.org/A5056432033,Iris Hendrickx,https://api.openalex.org/works?filter=author.id:A5056432033,16,108,2126,NL
https://openalex.org/A5056283197,Zoltán Somogyvári,https://api.openalex.org/works?filter=author.id:A5056283197,14,92,1210,HU
https://openalex.org/A5056468139,Rebecca Myerson,https://api.openalex.org/works?filter=author.id:A5056468139,15,90,747,
https://openalex.org/A5056310164,Lifeng Shi,https://api.openalex.org/works?filter=author.id:A5056310164,16,82,907,CN
https://openalex.org/A5056467214,Birol A. Yeşilada,https://api.openalex.org/works?filter=author.id:A5056467214,15,80,539,US
https://openalex.org/A5056300959,R. Frankel,https://api.openalex.org/works?filter=author.id:A5056300959,13,77,482,US
https://openalex.org/A5056428879,Antoni Calvó‐Armengol,https://api.openalex.org/works?filter=author.id:A5056428879,25,75,4140,US
https://openalex.org/A5056410851,Yusuf Aytar,https://api.openalex.org/works?filter=author.id:A5056410851,22,74,2911,US
https://openalex.org/A5056382048,M. Belkacem,https://api.openalex.org/works?filter=author.id:A5056382048,24,73,3180,DZ
https://openalex.org/A5056522919,R. M. Ribeiro,https://api.openalex.org/works?filter=author.id:A5056522919,24,70,5744,PT
https://openalex.org/A5056289980,Cheng Bian,https://api.openalex.org/works?filter=author.id:A5056289980,22,63,2227,CN
https://openalex.org/A5056297261,Francesco Manaresi,https://api.openalex.org/works?filter=author.id:A5056297261,14,62,983,FR
https://openalex.org/A5056249008,Raymond Rastegar,https://api.openalex.org/works?filter=author.id:A5056249008,20,57,1225,AU
https://openalex.org/A5056508457,Simone Conia,https://api.openalex.org/works?filter=author.id:A5056508457,12,48,586,IT
https://openalex.org/A5056500794,Dhirendra Kumar,https://api.openalex.org/works?filter=author.id:A5056500794,12,43,554,IN
https://openalex.org/A5056412290,Alice R. Kininmonth,https://api.openalex.org/works?filter=author.id:A5056412290,13,41,607,GB
https://openalex.org/A5056426919,Sang-June Park,https://api.openalex.org/works?filter=author.id:A5056426919,8,38,209,
https://openalex.org/A5056249039,Tiina Kipari,https://api.openalex.org/works?filter=author.id:A5056249039,20,33,2393,GB
https://openalex.org/A5056401069,Oliver Groth,https://api.openalex.org/works?filter=author.id:A5056401069,9,33,6323,US
https://openalex.org/A5056510473,Kyriakos Efthymiadis,https://api.openalex.org/works?filter=author.id:A5056510473,12,32,736,BE
https://openalex.org/A5056457524,Mary Rhodes,https://api.openalex.org/works?filter=author.id:A5056457524,6,29,179,US
https://openalex.org/A5056273945,Lucas Geese,https://api.openalex.org/works?filter=author.id:A5056273945,9,26,232,GB
https://openalex.org/A5056251916,Bence Tóth,https://api.openalex.org/works?filter=author.id:A5056251916,4,23,119,GB
https://openalex.org/A5056233590,Naroa Coretti Sánchez,https://api.openalex.org/works?filter=author.id:A5056233590,5,20,126,US
https://openalex.org/A5056376700,Alfonso Semeraro,https://api.openalex.org/works?filter=author.id:A5056376700,7,17,240,IT
https://openalex.org/A5056467528,Steven P. Crain,https://api.openalex.org/works?filter=author.id:A5056467528,7,17,653,
https://openalex.org/A5056498896,Riivo Kikas,https://api.openalex.org/works?filter=author.id:A5056498896,6,11,301,
https://openalex.org/A5056524083,Pablo M. Flores,https://api.openalex.org/works?filter=author.id:A5056524083,4,10,139,US
https://openalex.org/A5056339988,Maha Amami,https://api.openalex.org/works?filter=author.id:A5056339988,3,9,120,
https://openalex.org/A5056256357,Omar Badri,https://api.openalex.org/works?filter=author.id:A5056256357,3,6,166,
https://openalex.org/A5056225941,Ryan Zotti,https://api.openalex.org/works?filter=author.id:A5056225941,3,4,695,US
https://openalex.org/A5056515669,Anyang Hou,https://api.openalex.org/works?filter=author.id:A5056515669,2,3,125,
https://openalex.org/A5056230424,Peter Green,https://api.openalex.org/works?filter=author.id:A5056230424,1,2,13,US
https://openalex.org/A5056471973,Therese Reichert,https://api.openalex.org/works?filter=author.id:A5056471973,1,1,35,US
https://openalex.org/A5056748708,Píetro Lió,https://api.openalex.org/works?filter=author.id:A5056748708,71,1071,33469,SG
https://openalex.org/A5056574071,Athman Bouguettaya,https://api.openalex.org/works?filter=author.id:A5056574071,45,530,8758,AU
https://openalex.org/A5056601909,L. Vázquez,https://api.openalex.org/works?filter=author.id:A5056601909,49,369,8746,EC
https://openalex.org/A5056545859,Stefan Bogaerts,https://api.openalex.org/works?filter=author.id:A5056545859,35,356,4026,NL
https://openalex.org/A5056551664,Eddy van Doorslaer,https://api.openalex.org/works?filter=author.id:A5056551664,78,345,29689,NL
https://openalex.org/A5056662128,M. Y. Choi,https://api.openalex.org/works?filter=author.id:A5056662128,34,326,5475,KR
https://openalex.org/A5056706388,Zhong He,https://api.openalex.org/works?filter=author.id:A5056706388,34,308,5269,CN
https://openalex.org/A5056643192,Wenqing Cheng,https://api.openalex.org/works?filter=author.id:A5056643192,26,273,3444,CN
https://openalex.org/A5056551357,Surya Ganguli,https://api.openalex.org/works?filter=author.id:A5056551357,61,263,17490,US
https://openalex.org/A5056695349,Raymond Cluydts,https://api.openalex.org/works?filter=author.id:A5056695349,36,255,3949,
https://openalex.org/A5056555776,Mark Nielsen,https://api.openalex.org/works?filter=author.id:A5056555776,47,195,8553,AU
https://openalex.org/A5056581911,David T. Robinson,https://api.openalex.org/works?filter=author.id:A5056581911,44,155,10065,US
https://openalex.org/A5056607814,John J. Clement,https://api.openalex.org/works?filter=author.id:A5056607814,35,155,6210,
https://openalex.org/A5056717187,Mark W. Horner,https://api.openalex.org/works?filter=author.id:A5056717187,43,153,5000,US
https://openalex.org/A5056754015,Stefano Cresci,https://api.openalex.org/works?filter=author.id:A5056754015,35,152,4905,IT
https://openalex.org/A5056662229,Elizabeth A. Wentz,https://api.openalex.org/works?filter=author.id:A5056662229,34,145,4380,US
https://openalex.org/A5056785441,Adam Stein,https://api.openalex.org/works?filter=author.id:A5056785441,29,143,3187,US
https://openalex.org/A5056677399,Wolfgang Eichhammer,https://api.openalex.org/works?filter=author.id:A5056677399,29,137,3329,NL
https://openalex.org/A5056574222,Raúl Vicente,https://api.openalex.org/works?filter=author.id:A5056574222,24,121,2782,EE
https://openalex.org/A5056559023,Alexander Volfovsky,https://api.openalex.org/works?filter=author.id:A5056559023,13,104,2304,
https://openalex.org/A5056587560,Adrian Rauchfleisch,https://api.openalex.org/works?filter=author.id:A5056587560,24,100,1976,
https://openalex.org/A5056566556,Vikneswary Batumalai,https://api.openalex.org/works?filter=author.id:A5056566556,19,95,975,AU
https://openalex.org/A5056557463,Francesca Giardini,https://api.openalex.org/works?filter=author.id:A5056557463,18,92,925,NL
https://openalex.org/A5056546363,J. Flores,https://api.openalex.org/works?filter=author.id:A5056546363,18,84,3076,MX
https://openalex.org/A5056586214,M. A. Chin,https://api.openalex.org/works?filter=author.id:A5056586214,28,80,2435,US
https://openalex.org/A5056668307,Koki Takagaki,https://api.openalex.org/works?filter=author.id:A5056668307,21,79,1298,JP
https://openalex.org/A5056680919,Fuyuan Shen,https://api.openalex.org/works?filter=author.id:A5056680919,26,79,2844,US
https://openalex.org/A5056533367,Jean-Pierre Lorré,https://api.openalex.org/works?filter=author.id:A5056533367,14,74,660,
https://openalex.org/A5056583184,Giovanni Luca Ciampaglia,https://api.openalex.org/works?filter=author.id:A5056583184,19,68,2138,US
https://openalex.org/A5056809057,Lea Hellmueller,https://api.openalex.org/works?filter=author.id:A5056809057,18,63,1222,GB
https://openalex.org/A5056778252,Israel Waismel-Manor,https://api.openalex.org/works?filter=author.id:A5056778252,13,49,812,
https://openalex.org/A5056780364,Lukas Wiewiorra,https://api.openalex.org/works?filter=author.id:A5056780364,8,44,359,
https://openalex.org/A5056739169,Jorge Louçã,https://api.openalex.org/works?filter=author.id:A5056739169,6,42,250,PT
https://openalex.org/A5056733404,Patrícia Renovato Tobo,https://api.openalex.org/works?filter=author.id:A5056733404,11,40,815,BR
https://openalex.org/A5056683457,Chulun Zhou,https://api.openalex.org/works?filter=author.id:A5056683457,11,37,447,
https://openalex.org/A5056723780,Kristine Hagelsteen,https://api.openalex.org/works?filter=author.id:A5056723780,8,35,216,SE
https://openalex.org/A5056531316,Javier Hernandez‐Ortega,https://api.openalex.org/works?filter=author.id:A5056531316,12,33,494,ES
https://openalex.org/A5056801604,Maike Tibus,https://api.openalex.org/works?filter=author.id:A5056801604,10,23,275,
https://openalex.org/A5056681234,Octavio Zapata,https://api.openalex.org/works?filter=author.id:A5056681234,5,22,69,MX
https://openalex.org/A5056804154,Ramakrishna Padmanabhan,https://api.openalex.org/works?filter=author.id:A5056804154,11,15,317,US
https://openalex.org/A5056723451,Silvia Montaña-Niño,https://api.openalex.org/works?filter=author.id:A5056723451,4,13,51,
https://openalex.org/A5056734902,Sharlene He,https://api.openalex.org/works?filter=author.id:A5056734902,7,13,98,CA
https://openalex.org/A5056663905,Jin-Biao Huang,https://api.openalex.org/works?filter=author.id:A5056663905,8,11,464,US
https://openalex.org/A5056738350,Edward Horowitz,https://api.openalex.org/works?filter=author.id:A5056738350,5,11,350,US
https://openalex.org/A5056630304,Sebastian Deri,https://api.openalex.org/works?filter=author.id:A5056630304,8,10,211,US
https://openalex.org/A5056709899,Timo Hartman,https://api.openalex.org/works?filter=author.id:A5056709899,1,5,204,DE
https://openalex.org/A5056736779,Sonja Cypra,https://api.openalex.org/works?filter=author.id:A5056736779,2,4,16,DE
https://openalex.org/A5056547443,Chris Kowal,https://api.openalex.org/works?filter=author.id:A5056547443,2,3,57,US
https://openalex.org/A5056792742,Patrik Schilter,https://api.openalex.org/works?filter=author.id:A5056792742,2,3,20,CH
https://openalex.org/A5056528521,Yijian Ning,https://api.openalex.org/works?filter=author.id:A5056528521,2,2,31,CN
https://openalex.org/A5057002364,Didier Sornette,https://api.openalex.org/works?filter=author.id:A5057002364,98,1535,38675,CN
https://openalex.org/A5056889851,Andreas Herrmann,https://api.openalex.org/works?filter=author.id:A5056889851,101,1280,38688,DE
https://openalex.org/A5056849976,Ichiro Kawachi,https://api.openalex.org/works?filter=author.id:A5056849976,116,936,50139,US
https://openalex.org/A5056877599,Victor O. K. Li,https://api.openalex.org/works?filter=author.id:A5056877599,59,474,16346,CN
https://openalex.org/A5056842687,Thomas Blaschke,https://api.openalex.org/works?filter=author.id:A5056842687,86,461,30047,
https://openalex.org/A5057109648,Bernadette Dorizzi,https://api.openalex.org/works?filter=author.id:A5057109648,42,309,6644,FR
https://openalex.org/A5057083232,Mike S. Schäfer,https://api.openalex.org/works?filter=author.id:A5057083232,48,306,8731,CH
https://openalex.org/A5056924576,Juan Cao,https://api.openalex.org/works?filter=author.id:A5056924576,43,301,9470,CN
https://openalex.org/A5056926465,Matthias Gamer,https://api.openalex.org/works?filter=author.id:A5056926465,49,246,6556,DE
https://openalex.org/A5057055772,Sacha Bourgeois‐Gironde,https://api.openalex.org/works?filter=author.id:A5057055772,17,194,1196,FR
https://openalex.org/A5056903032,Peter Sedlmeier,https://api.openalex.org/works?filter=author.id:A5056903032,36,144,8591,
https://openalex.org/A5057029055,Koustuv Saha,https://api.openalex.org/works?filter=author.id:A5057029055,30,144,2702,US
https://openalex.org/A5057024015,Anneke Zuiderwijk,https://api.openalex.org/works?filter=author.id:A5057024015,37,143,7041,NL
https://openalex.org/A5057027850,Jamal Jokar Arsanjani,https://api.openalex.org/works?filter=author.id:A5057027850,39,123,4851,GB
https://openalex.org/A5056931132,Radosław Michalski,https://api.openalex.org/works?filter=author.id:A5056931132,17,105,1032,
https://openalex.org/A5057110110,Jan Fuhse,https://api.openalex.org/works?filter=author.id:A5057110110,19,102,1649,DE
https://openalex.org/A5057105760,Stefan Saroiu,https://api.openalex.org/works?filter=author.id:A5057105760,36,101,12464,GB
https://openalex.org/A5056839866,Adam M. Kleinbaum,https://api.openalex.org/works?filter=author.id:A5056839866,21,85,2910,US
https://openalex.org/A5056947637,Carolyn Semmler,https://api.openalex.org/works?filter=author.id:A5056947637,17,78,1087,AU
https://openalex.org/A5057117298,Jianping Hu,https://api.openalex.org/works?filter=author.id:A5057117298,22,78,2045,CN
https://openalex.org/A5057081817,Hye‐Ryeon Lee,https://api.openalex.org/works?filter=author.id:A5057081817,21,71,2733,
https://openalex.org/A5056941182,Alice Binder,https://api.openalex.org/works?filter=author.id:A5056941182,17,65,734,AT
https://openalex.org/A5057098134,Robert Gorwa,https://api.openalex.org/works?filter=author.id:A5057098134,18,63,2901,
https://openalex.org/A5056981393,Lionel Tabourier,https://api.openalex.org/works?filter=author.id:A5056981393,9,62,480,FR
https://openalex.org/A5057030499,Shirong Ma,https://api.openalex.org/works?filter=author.id:A5057030499,15,61,1360,
https://openalex.org/A5057042576,Guangming Cui,https://api.openalex.org/works?filter=author.id:A5057042576,25,61,2059,CN
https://openalex.org/A5056980887,Waleed Meleis,https://api.openalex.org/works?filter=author.id:A5056980887,16,58,937,US
https://openalex.org/A5057043565,Veronika Huta,https://api.openalex.org/works?filter=author.id:A5057043565,29,56,6777,CA
https://openalex.org/A5056984416,Michael Ulm,https://api.openalex.org/works?filter=author.id:A5056984416,9,52,770,DE
https://openalex.org/A5056840058,Emanuela Prandelli,https://api.openalex.org/works?filter=author.id:A5056840058,14,42,3754,IT
https://openalex.org/A5057096489,Matthias Raddant,https://api.openalex.org/works?filter=author.id:A5057096489,8,36,295,AT
https://openalex.org/A5056969349,Dirk De Doncker,https://api.openalex.org/works?filter=author.id:A5056969349,6,35,558,
https://openalex.org/A5057005202,João Meirelles,https://api.openalex.org/works?filter=author.id:A5057005202,10,33,334,
https://openalex.org/A5056932869,Abdul Karim Obeid,https://api.openalex.org/works?filter=author.id:A5056932869,7,28,133,AU
https://openalex.org/A5057055085,Carmen Weigelt,https://api.openalex.org/works?filter=author.id:A5057055085,13,28,957,US
https://openalex.org/A5056916796,Lane M. Atmore,https://api.openalex.org/works?filter=author.id:A5056916796,9,25,297,CA
https://openalex.org/A5056814723,Pascal von Rickenbach,https://api.openalex.org/works?filter=author.id:A5056814723,12,15,1330,CH
https://openalex.org/A5057018725,Thuan Van Le,https://api.openalex.org/works?filter=author.id:A5057018725,4,13,54,VN
https://openalex.org/A5056937639,Will Warburton,https://api.openalex.org/works?filter=author.id:A5056937639,7,12,204,US
https://openalex.org/A5057083249,Michelle Vaccaro,https://api.openalex.org/works?filter=author.id:A5057083249,4,11,272,US
https://openalex.org/A5056838447,David Masad,https://api.openalex.org/works?filter=author.id:A5056838447,5,10,401,
https://openalex.org/A5056921476,Marcus Dimpfel,https://api.openalex.org/works?filter=author.id:A5056921476,3,10,36,
https://openalex.org/A5057014476,Róbert Sumi,https://api.openalex.org/works?filter=author.id:A5057014476,5,9,421,CA
https://openalex.org/A5056954157,Neeha Shrestha,https://api.openalex.org/works?filter=author.id:A5056954157,5,7,85,US
https://openalex.org/A5057026642,Sibylle Christen,https://api.openalex.org/works?filter=author.id:A5057026642,2,4,50,RU
https://openalex.org/A5056831863,Yuxian Eugene Liang,https://api.openalex.org/works?filter=author.id:A5056831863,2,3,287,TW
https://openalex.org/A5056918926,Dawei Shen,https://api.openalex.org/works?filter=author.id:A5056918926,1,3,72,US
https://openalex.org/A5057018872,Arshia Faghri,https://api.openalex.org/works?filter=author.id:A5057018872,2,3,24,US
https://openalex.org/A5057110925,Kristina Shampan'er,https://api.openalex.org/works?filter=author.id:A5057110925,2,3,31,US
https://openalex.org/A5057003901,Laura Pilz,https://api.openalex.org/works?filter=author.id:A5057003901,1,1,185,DE
https://openalex.org/A5057233289,R. C. Reedy,https://api.openalex.org/works?filter=author.id:A5057233289,69,803,20640,US
https://openalex.org/A5057227915,Li-Rong Dai,https://api.openalex.org/works?filter=author.id:A5057227915,40,492,9271,CN
https://openalex.org/A5057136388,Roberto Larcher,https://api.openalex.org/works?filter=author.id:A5057136388,37,464,4915,IT
https://openalex.org/A5057143891,Erik Meijaard,https://api.openalex.org/works?filter=author.id:A5057143891,77,393,18190,BN
https://openalex.org/A5057286641,M. J. Jarvis,https://api.openalex.org/works?filter=author.id:A5057286641,82,383,26054,EE
https://openalex.org/A5057227631,Laurence Moore,https://api.openalex.org/works?filter=author.id:A5057227631,63,382,30421,GB
https://openalex.org/A5057140860,Mun Seok Jeong,https://api.openalex.org/works?filter=author.id:A5057140860,47,365,8464,US
https://openalex.org/A5057284688,Sarah E. Jackson,https://api.openalex.org/works?filter=author.id:A5057284688,50,353,10881,GB
https://openalex.org/A5057281816,George L. Nemhauser,https://api.openalex.org/works?filter=author.id:A5057281816,71,311,35766,US
https://openalex.org/A5057293423,Tak Kuen Siu,https://api.openalex.org/works?filter=author.id:A5057293423,36,298,4841,AU
https://openalex.org/A5057196170,Marco Fiore,https://api.openalex.org/works?filter=author.id:A5057196170,42,264,6189,ES
https://openalex.org/A5057302728,William B. Swann,https://api.openalex.org/works?filter=author.id:A5057302728,83,263,35637,US
https://openalex.org/A5057209464,Aránzazu del Campo,https://api.openalex.org/works?filter=author.id:A5057209464,57,261,13608,DE
https://openalex.org/A5057148868,Driss Boutat,https://api.openalex.org/works?filter=author.id:A5057148868,26,237,2186,FR
https://openalex.org/A5057122764,John Selden,https://api.openalex.org/works?filter=author.id:A5057122764,20,236,1969,
https://openalex.org/A5057230433,Denis Bratko,https://api.openalex.org/works?filter=author.id:A5057230433,27,154,5015,HR
https://openalex.org/A5057155042,Diane Gilbert‐Diamond,https://api.openalex.org/works?filter=author.id:A5057155042,36,143,3730,US
https://openalex.org/A5057220026,Marcello Ienca,https://api.openalex.org/works?filter=author.id:A5057220026,34,141,9851,US
https://openalex.org/A5057150812,Boris Delibašić,https://api.openalex.org/works?filter=author.id:A5057150812,20,129,1420,RS
https://openalex.org/A5057266594,Alexander Schliep,https://api.openalex.org/works?filter=author.id:A5057266594,27,125,2942,DE
https://openalex.org/A5057244061,Miguel A. Mosteiro,https://api.openalex.org/works?filter=author.id:A5057244061,15,112,681,
https://openalex.org/A5057243118,P. M. Krafft,https://api.openalex.org/works?filter=author.id:A5057243118,18,105,1303,GB
https://openalex.org/A5057173364,Angela Rachael Dorrough,https://api.openalex.org/works?filter=author.id:A5057173364,17,87,880,DE
https://openalex.org/A5057226228,Balázs Vedres,https://api.openalex.org/works?filter=author.id:A5057226228,16,85,1501,AT
https://openalex.org/A5057257639,Mauro Sozio,https://api.openalex.org/works?filter=author.id:A5057257639,21,78,2150,FR
https://openalex.org/A5057196369,Andrea Flori,https://api.openalex.org/works?filter=author.id:A5057196369,18,75,2030,IT
https://openalex.org/A5057293521,Josée Randriamamonjy,https://api.openalex.org/works?filter=author.id:A5057293521,12,66,675,US
https://openalex.org/A5057237100,Jiankun Shao,https://api.openalex.org/works?filter=author.id:A5057237100,21,62,1500,CN
https://openalex.org/A5057271613,Anne L. Ersig,https://api.openalex.org/works?filter=author.id:A5057271613,16,57,972,US
https://openalex.org/A5057205161,Marvin Lavechin,https://api.openalex.org/works?filter=author.id:A5057205161,12,51,505,
https://openalex.org/A5057265383,Marie‐Noëlle Doutreix,https://api.openalex.org/works?filter=author.id:A5057265383,4,33,121,
https://openalex.org/A5057289584,Yves Peirsman,https://api.openalex.org/works?filter=author.id:A5057289584,17,33,1683,BE
https://openalex.org/A5057291277,Zhiyuan Lin,https://api.openalex.org/works?filter=author.id:A5057291277,12,32,707,
https://openalex.org/A5057117497,Sherry Jueyu Wu,https://api.openalex.org/works?filter=author.id:A5057117497,8,30,255,US
https://openalex.org/A5057172218,Roxanne El Baff,https://api.openalex.org/works?filter=author.id:A5057172218,6,29,177,DE
https://openalex.org/A5057188011,Rohan Gandhi,https://api.openalex.org/works?filter=author.id:A5057188011,12,28,791,IN
https://openalex.org/A5057195704,Michael Stirrat,https://api.openalex.org/works?filter=author.id:A5057195704,13,23,2247,GB
https://openalex.org/A5057144056,Evgeny Kim,https://api.openalex.org/works?filter=author.id:A5057144056,10,19,395,
https://openalex.org/A5057210826,Till Krenz,https://api.openalex.org/works?filter=author.id:A5057210826,5,18,87,US
https://openalex.org/A5057183028,C. Yiwei Zhang,https://api.openalex.org/works?filter=author.id:A5057183028,6,12,246,
https://openalex.org/A5057159406,Jacob Levy Abitbol,https://api.openalex.org/works?filter=author.id:A5057159406,6,10,127,
https://openalex.org/A5057157831,Anne-Marie Dogonowski,https://api.openalex.org/works?filter=author.id:A5057157831,7,9,204,DK
https://openalex.org/A5057267466,Emmanuelle Bonnet,https://api.openalex.org/works?filter=author.id:A5057267466,3,9,84,
https://openalex.org/A5057165546,Alison Chi,https://api.openalex.org/works?filter=author.id:A5057165546,4,8,37,TW
https://openalex.org/A5057120924,Jonathan Bassen,https://api.openalex.org/works?filter=author.id:A5057120924,5,7,820,US
https://openalex.org/A5057195133,Pablo Lozano,https://api.openalex.org/works?filter=author.id:A5057195133,2,7,41,AT
https://openalex.org/A5057177662,Shujin Hou,https://api.openalex.org/works?filter=author.id:A5057177662,3,4,29,CN
https://openalex.org/A5057200156,Lyu H,https://api.openalex.org/works?filter=author.id:A5057200156,2,2,24,
https://openalex.org/A5057157436,Anna Muratori,https://api.openalex.org/works?filter=author.id:A5057157436,1,1,95,
https://openalex.org/A5057175091,Sanem Bayram,https://api.openalex.org/works?filter=author.id:A5057175091,1,1,19,CH
https://openalex.org/A5057379795,John J. McNeil,https://api.openalex.org/works?filter=author.id:A5057379795,91,1023,35589,AU
https://openalex.org/A5057421680,Dan Feng,https://api.openalex.org/works?filter=author.id:A5057421680,49,848,13283,CN
https://openalex.org/A5057481978,Alfredo Pulvirenti,https://api.openalex.org/works?filter=author.id:A5057481978,56,371,15138,IT
https://openalex.org/A5057478255,Andreas Tolk,https://api.openalex.org/works?filter=author.id:A5057478255,29,349,3888,US
https://openalex.org/A5057585481,John Orchard,https://api.openalex.org/works?filter=author.id:A5057585481,60,324,15651,AU
https://openalex.org/A5057491110,G.Q. Chen,https://api.openalex.org/works?filter=author.id:A5057491110,75,299,15582,CN
https://openalex.org/A5057415705,Anders Forsman,https://api.openalex.org/works?filter=author.id:A5057415705,56,295,9844,SE
https://openalex.org/A5057578473,Haochang Shou,https://api.openalex.org/works?filter=author.id:A5057578473,43,228,6616,US
https://openalex.org/A5057334256,Hussam Mahmoud,https://api.openalex.org/works?filter=author.id:A5057334256,35,223,3402,US
https://openalex.org/A5057360766,Simon Jackman,https://api.openalex.org/works?filter=author.id:A5057360766,33,189,8963,AU
https://openalex.org/A5057350038,Yann Clough,https://api.openalex.org/works?filter=author.id:A5057350038,57,161,17831,SE
https://openalex.org/A5057417546,Carsten Reinemann,https://api.openalex.org/works?filter=author.id:A5057417546,32,156,4731,DE
https://openalex.org/A5057627434,Bradley R. Staats,https://api.openalex.org/works?filter=author.id:A5057627434,32,146,4261,US
https://openalex.org/A5057371553,Samuel D. Towne,https://api.openalex.org/works?filter=author.id:A5057371553,29,134,2230,US
https://openalex.org/A5057372216,Amalia de Götzen,https://api.openalex.org/works?filter=author.id:A5057372216,16,134,814,DK
https://openalex.org/A5057571225,Rikard Eriksson,https://api.openalex.org/works?filter=author.id:A5057571225,23,133,2196,SE
https://openalex.org/A5057456708,Steffen Zitzmann,https://api.openalex.org/works?filter=author.id:A5057456708,19,131,1451,DE
https://openalex.org/A5057564242,Nicola Dell,https://api.openalex.org/works?filter=author.id:A5057564242,32,119,4208,US
https://openalex.org/A5057594477,Başak Bilecen,https://api.openalex.org/works?filter=author.id:A5057594477,20,103,1619,NL
https://openalex.org/A5057430631,Ayşın Dedekorkut-Howes,https://api.openalex.org/works?filter=author.id:A5057430631,17,87,1839,AU
https://openalex.org/A5057438082,Alexandra Chouldechova,https://api.openalex.org/works?filter=author.id:A5057438082,21,87,2255,US
https://openalex.org/A5057635191,Yichen Lu,https://api.openalex.org/works?filter=author.id:A5057635191,17,87,1515,CN
https://openalex.org/A5057474026,Gunn Elisabeth Birkelund,https://api.openalex.org/works?filter=author.id:A5057474026,22,80,1763,NO
https://openalex.org/A5057461300,Jayanthi Mistry,https://api.openalex.org/works?filter=author.id:A5057461300,18,65,2131,US
https://openalex.org/A5057448537,Pierre Liénard,https://api.openalex.org/works?filter=author.id:A5057448537,16,63,1452,US
https://openalex.org/A5057553771,Kari C. Kugler,https://api.openalex.org/works?filter=author.id:A5057553771,30,62,4226,US
https://openalex.org/A5057626548,Roksana Mirkazemi,https://api.openalex.org/works?filter=author.id:A5057626548,14,62,473,IR
https://openalex.org/A5057454258,Sebastian Poledna,https://api.openalex.org/works?filter=author.id:A5057454258,18,59,1336,AT
https://openalex.org/A5057503672,Dana C. Perantie,https://api.openalex.org/works?filter=author.id:A5057503672,26,57,2650,US
https://openalex.org/A5057389361,Jesús Arroyo,https://api.openalex.org/works?filter=author.id:A5057389361,12,55,566,US
https://openalex.org/A5057365719,Jiaying Liu,https://api.openalex.org/works?filter=author.id:A5057365719,14,48,639,US
https://openalex.org/A5057477336,Laura Di Domenico,https://api.openalex.org/works?filter=author.id:A5057477336,13,46,1186,DE
https://openalex.org/A5057340719,Shiva Pauer,https://api.openalex.org/works?filter=author.id:A5057340719,8,32,234,DE
https://openalex.org/A5057524324,Maya McNeilly,https://api.openalex.org/works?filter=author.id:A5057524324,19,32,3315,
https://openalex.org/A5057312631,Josef Ladenbauer,https://api.openalex.org/works?filter=author.id:A5057312631,13,30,1046,
https://openalex.org/A5057524733,Natasha Shrikant,https://api.openalex.org/works?filter=author.id:A5057524733,10,28,257,US
https://openalex.org/A5057624211,Shiza Ali,https://api.openalex.org/works?filter=author.id:A5057624211,9,21,392,
https://openalex.org/A5057315033,Shiwei Xu,https://api.openalex.org/works?filter=author.id:A5057315033,7,20,141,CN
https://openalex.org/A5057412354,Felix Bader,https://api.openalex.org/works?filter=author.id:A5057412354,6,19,101,
https://openalex.org/A5057553287,Sunxuan Zhang,https://api.openalex.org/works?filter=author.id:A5057553287,6,17,181,CN
https://openalex.org/A5057500982,Lie Qu,https://api.openalex.org/works?filter=author.id:A5057500982,7,15,676,CN
https://openalex.org/A5057461487,Heebum Lee,https://api.openalex.org/works?filter=author.id:A5057461487,7,14,1406,KR
https://openalex.org/A5057314209,Robert O. Barr,https://api.openalex.org/works?filter=author.id:A5057314209,5,9,192,US
https://openalex.org/A5057432101,S. Sclaroff,https://api.openalex.org/works?filter=author.id:A5057432101,7,8,421,US
